geneID,Gene_name,Chr,Start,End,Gene_length
FBgn0035309,CG15879,3L,2167550,2169108,1558
FBgn0035308,CG15822,3L,2153201,2163863,10662
FBgn0035346,CG1146,3L,2488804,2492613,3809
FBgn0016794,dos,3L,2589414,2595590,6176
FBgn0062517,CG16984,3L,2595781,2596998,1217
FBgn0035355,CG16985,3L,2599297,2600242,945
FBgn0035356,CG16986,3L,2600331,2601536,1205
FBgn0035357,MEP-1,3L,2631715,2641984,10269
FBgn0035359,CG1143,3L,2645368,2647192,1824
FBgn0035360,CG1246,3L,2648048,2650205,2157
FBgn0053233,CG33233,3L,2659639,2661501,1862
FBgn0053234,CG33234,3L,2661622,2663622,2000
FBgn0052296,Mrtf,3L,2717615,2766536,48921
FBgn0027082,ProRS-m,3L,2650161,2651850,1689
FBgn0035358,CG14949,3L,2642184,2643424,1240
FBgn0011828,Pxn,3L,2601455,2630064,28609
FBgn0028504,CG12182,3L,2595842,2599579,3737
FBgn0010909,msn,3L,2554847,2586540,31693
FBgn0010905,Spn,3L,2505245,2554292,49047
FBgn0260480,CG32295,3L,2525799,2526973,1174
FBgn0035348,CG16758,3L,2499372,2503606,4234
FBgn0035344,Cyp4d20,3L,2476259,2478448,2189
FBgn0035343,CG16762,3L,2474667,2475614,947
FBgn0035370,Non2,3L,2766999,2768392,1393
FBgn0044452,Atg2,3L,2774338,2780677,6339
FBgn0035374,mRpS35,3L,2780899,2782105,1206
FBgn0035375,Pgant6,3L,2782255,2786010,3755
FBgn0035382,Or63a,3L,2961534,2963788,2254
FBgn0035383,CPT2,3L,2981022,2983551,2529
FBgn0035384,CG2113,3L,2995172,2996155,983
FBgn0035385,FMRFaR,3L,3001716,3011860,10144
FBgn0035388,CG2162,3L,3035196,3040469,5273
FBgn0040308,Prx4,3L,3042359,3044174,1815
FBgn0052485,CG32485,3L,3050323,3051765,1442
FBgn0035392,CG1271,3L,3052514,3054906,2392
FBgn0035393,CG16753,3L,3055079,3055842,763
FBgn0035397,PAN3,3L,3071133,3090406,19273
FBgn0035390,scramb2,3L,3044113,3046812,2699
FBgn0035380,CG9970,3L,2915024,2916654,1630
FBgn0035379,spz5,3L,2883641,2892166,8525
FBgn0035372,CG12093,3L,2772560,2774007,1447
FBgn0035371,AhcyL1,3L,2768466,2772325,3859
FBgn0035401,Alg2,3L,3143808,3145284,1476
FBgn0035405,CG15812,3L,3159991,3162019,2028
FBgn0024194,rasp,3L,3162180,3163852,1672
FBgn0052280,CG32280,3L,3165181,3169080,3899
FBgn0052278,CG32278,3L,3169286,3171767,2481
FBgn0052281,CG32281,3L,3169375,3170913,1538
FBgn0052284,CG32284,3L,3186664,3187245,581
FBgn0001233,Hsp83,3L,3192969,3197059,4090
FBgn0035421,nSMase,3L,3219156,3220925,1769
FBgn0035423,eIF1,3L,3223341,3224650,1309
FBgn0035424,Larp4B,3L,3224838,3236604,11766
FBgn0035427,ckd,3L,3257878,3268184,10306
FBgn0035432,ZnT63C,3L,3303708,3314009,10301
FBgn0052279,Drsl2,3L,3314349,3314681,332
FBgn0052282,Drsl4,3L,3315620,3315942,322
FBgn0035434,Drsl5,3L,3316781,3317144,363
FBgn0035436,CG12016,3L,3319555,3322489,2934
FBgn0035438,Gtpx,3L,3326265,3328626,2361
FBgn0035439,CG14961,3L,3330063,3333181,3118
FBgn0004167,kst,3L,3336860,3368133,31273
FBgn0035443,CG12010,3L,3374282,3376649,2367
FBgn0035444,CG12012,3L,3376757,3377992,1235
FBgn0035445,Ids,3L,3378268,3380083,1815
FBgn0027616,Ythdc1,3L,3370451,3374170,3719
FBgn0035440,CG14969,3L,3333119,3334978,1859
FBgn0035437,Strip,3L,3322025,3328871,6846
FBgn0035435,PIG-C,3L,3318028,3319232,1204
FBgn0035431,CG14968,3L,3299336,3303112,3776
FBgn0035425,CG17746,3L,3236805,3239578,2773
FBgn0035422,RpL28,3L,3220911,3222960,2049
FBgn0035420,hob,3L,3210992,3218920,7928
FBgn0052271,CG32271,3L,3202238,3203162,924
FBgn0047135,CG32276,3L,3197863,3199047,1184
FBgn0035415,CG14966,3L,3197045,3197631,586
FBgn0035414,CG14965,3L,3190622,3192491,1869
FBgn0035410,MnM,3L,3172817,3178580,5763
FBgn0035409,CG14963,3L,3171614,3172545,931
FBgn0035407,Asciz,3L,3163786,3166250,2464
FBgn0035402,Usp5,3L,3145405,3148358,2953
FBgn0035400,CG11537,3L,3128034,3143457,15423
FBgn0026189,promL,3L,3114450,3127724,13274
FBgn0035398,Cht7,3L,3090985,3106958,15973
FBgn0005640,Eip63E,3L,3515751,3610521,94770
FBgn0035452,CG10359,3L,3612192,3615244,3052
FBgn0035453,CG10357,3L,3615382,3616682,1300
FBgn0035455,CG10862,3L,3653405,3654771,1366
FBgn0001254,ImpE2,3L,3510974,3512681,1707
FBgn0052267,CG32267,3L,3471555,3472113,558
FBgn0035449,CG14971,3L,3468023,3471309,3286
FBgn0026259,eIF5B,3L,3428658,3460977,32319
FBgn0014388,sty,3L,3401153,3424935,23782
FBgn0035462,IntS10,3L,3806710,3809090,2380
FBgn0035464,PIG-B,3L,3811263,3813958,2695
FBgn0004888,Scsalpha1,3L,3814211,3818383,4172
FBgn0004875,enc,3L,3818679,3842326,23647
FBgn0064227,Rdh,3L,3825449,3828525,3076
FBgn0013751,Awh,3L,3846206,3861692,15486
FBgn0026592,Fie,3L,3892574,3894833,2259
FBgn0035469,Lamtor4,3L,3896900,3897498,598
FBgn0035471,Sc2,3L,3903492,3905035,1543
FBgn0041147,ida,3L,3905344,3907813,2469
FBgn0004910,Eip63F-1,3L,3909973,3935617,25644
FBgn0035473,mge,3L,3907852,3909931,2079
FBgn0035470,Ccz1,3L,3897444,3899156,1712
FBgn0035468,Gr63a,3L,3894999,3896603,1604
FBgn0015585,Acp63F,3L,3815839,3816354,515
FBgn0052262,CG32262,3L,3809146,3810196,1050
FBgn0035461,ntc,3L,3803832,3806459,2627
FBgn0052264,CG32264,3L,3714826,3806459,91633
FBgn0035458,ppk27,3L,3753693,3755201,1508
FBgn0035490,CG1136,3L,4046596,4059660,13064
FBgn0042179,Ugt305A1,3L,4059770,4061923,2153
FBgn0000449,dib,3L,4062292,4064551,2259
FBgn0052259,CG32259,3L,4069369,4070281,912
FBgn0035495,CG14989,3L,4087581,4092706,5125
FBgn0035496,CG14990,3L,4093207,4094344,1137
FBgn0035498,Fit1,3L,4103564,4107116,3552
FBgn0028484,Ack,3L,4108186,4114157,5971
FBgn0003206,Ras64B,3L,4139076,4141398,2322
FBgn0004552,Akh,3L,4141467,4142070,603
FBgn0052260,CG32260,3L,4142364,4145966,3602
FBgn0035501,CG1299,3L,4148696,4152473,3777
FBgn0040696,CG18675,3L,4173884,4192968,19084
FBgn0003710,tipE,3L,4188499,4193788,5289
FBgn0035513,Cpr64Ad,3L,4215379,4216414,1035
FBgn0035515,Sqor,3L,4240173,4242603,2430
FBgn0011692,pav,3L,4242734,4246233,3499
FBgn0035517,CG1265,3L,4254776,4256053,1277
FBgn0035519,CG1309,3L,4259430,4261643,2213
FBgn0035521,VhaM9.7-a,3L,4262705,4263464,759
FBgn0035522,CG1273,3L,4263719,4277778,14059
FBgn0035523,Ctl1,3L,4277962,4281585,3623
FBgn0035526,CG1316,3L,4283851,4286865,3014
FBgn0015829,TfIIEbeta,3L,4287038,4288349,1311
FBgn0041630,Hexo1,3L,4288641,4291211,2570
FBgn0035529,Fdx2,3L,4292482,4293432,950
FBgn0035528,CG15012,3L,4291208,4292246,1038
FBgn0035524,CG11583,3L,4281504,4282817,1313
FBgn0035520,CG11586,3L,4261297,4262470,1173
FBgn0035518,CG15011,3L,4255991,4259152,3161
FBgn0041171,ago,3L,4246343,4254306,7963
FBgn0001257,ImpL2,3L,4224006,4236147,12141
FBgn0052252,asRNA:CR32252,3L,4221704,4222734,1030
FBgn0035512,Cpr64Ac,3L,4211964,4212915,951
FBgn0035510,Cpr64Aa,3L,4207838,4209178,1340
FBgn0028664,VhaM9.7-c,3L,4186018,4186865,847
FBgn0040697,Teh3,3L,4182645,4184663,2018
FBgn0035505,Teh2,3L,4178980,4188023,9043
FBgn0035504,Teh4,3L,4174859,4178270,3411
FBgn0004574,Rop,3L,4136359,4138996,2637
FBgn0035499,Chd64,3L,4114289,4122388,8099
FBgn0004516,Gad1,3L,4074077,4088744,14667
FBgn0016013,Faa,3L,4072032,4073954,1922
FBgn0024179,wit,3L,4064152,4071717,7565
FBgn0035491,Dpy-30L2,3L,4046988,4047735,747
FBgn0035488,CG11593,3L,4037523,4040482,2959
FBgn0052251,Claspin,3L,4313483,4318608,5125
FBgn0052250,PMP34,3L,4318755,4321109,2354
FBgn0035534,mRpS6,3L,4364550,4365243,693
FBgn0035539,slow,3L,4384442,4403181,18739
FBgn0035540,Syx17,3L,4403487,4405168,1681
FBgn0035542,TP53INP,3L,4406943,4420648,13705
FBgn0035543,CG15020,3L,4421662,4426621,4959
FBgn0000038,nAChRbeta1,3L,4429349,4435993,6644
FBgn0035544,CG15021,3L,4436721,4438311,1590
FBgn0035550,CG11349,3L,4473068,4475095,2027
FBgn0035557,CG11353,3L,4533170,4539270,6100
FBgn0035558,CG11357,3L,4542051,4553457,11406
FBgn0015805,HDAC1,3L,4626734,4629467,2733
FBgn0035563,CG13716,3L,4634436,4634789,353
FBgn0052243,CG32243,3L,4539302,4541244,1942
FBgn0014073,Tie,3L,4510698,4532145,21447
FBgn0035553,CG13722,3L,4485159,4490963,5804
FBgn0052241,CG32241,3L,4465105,4466630,1525
FBgn0035541,CG15019,3L,4405127,4406059,932
FBgn0052240,CG32240,3L,4380864,4381629,765
FBgn0035538,DopEcR,3L,4367649,4380387,12738
FBgn0035537,CG11342,3L,4366494,4367458,964
FBgn0035533,Cip4,3L,4322491,4364102,41611
FBgn0035532,CG15014,3L,4321105,4322259,1154
FBgn0066365,dyl,3L,4294004,4307718,13714
FBgn0052238,TTLL1B,3L,4648276,4650305,2029
FBgn0035574,RhoGEF64C,3L,4692783,4796253,103470
FBgn0027085,LeuRS-m,3L,4825853,4829038,3185
FBgn0035581,Dnah3,3L,4861269,4895749,34480
FBgn0035583,hoka,3L,4898900,4900869,1969
FBgn0028699,Rh50,3L,4910368,4920198,9830
FBgn0035578,CG13707,3L,4837791,4840108,2317
FBgn0035577,CG13708,3L,4829092,4833591,4499
FBgn0042131,CG18808,3L,4806053,4807406,1353
FBgn0035575,CG7509,3L,4803077,4805274,2197
FBgn0035571,CG12493,3L,4752393,4753738,1345
FBgn0035568,CG18418,3L,4688929,4690070,1141
FBgn0046793,CG32236,3L,4665927,4667389,1462
FBgn0035585,ATPsynCF6L,3L,5011444,5012133,689
FBgn0052232,t-Grip128,3L,4993950,4996877,2927
FBgn0035584,CG17030,3L,4980003,4980769,766
FBgn0005775,Con,3L,4936758,5079033,142275
FBgn0030234,CG15211,X,10772541,10778981,6440
FBgn0040850,CG15210,X,10839230,10839895,665
FBgn0030237,CG15209,X,10842205,10842995,790
FBgn0030239,Pgls,X,10847438,10848534,1096
FBgn0030240,CG2202,X,10848757,10852327,3570
FBgn0030243,CG2186,X,10857655,10866246,8591
FBgn0030244,CG2157,X,10869284,10870705,1421
FBgn0030247,CG15208,X,10899965,10901811,1846
FBgn0003965,v,X,10923972,10925631,1659
FBgn0030251,Arlr,X,10927399,10929712,2313
FBgn0030257,SmydA-4,X,11044756,11049540,4784
FBgn0030261,CG15203,X,11066552,11068379,1827
FBgn0030260,CG1537,X,11062027,11063170,1143
FBgn0030259,CG1545,X,11057545,11059619,2074
FBgn0030258,CG1552,X,11052171,11053556,1385
FBgn0021742,C901,X,10964032,10967134,3102
FBgn0030246,CG1582,X,10894747,10899302,4555
FBgn0017561,Ork1,X,10878054,10891250,13196
FBgn0030245,CG1637,X,10870594,10877893,7299
FBgn0030242,sofe,X,10855000,10857413,2413
FBgn0030241,feo,X,10852446,10854869,2423
FBgn0003321,sbr,X,10832752,10847092,14340
FBgn0052669,CG32669,X,10842697,10845081,2384
FBgn0003360,sesB,X,10780893,10786958,6065
FBgn0025111,Ant2,X,10778954,10786907,7953
FBgn0030263,CG2076,X,11090210,11092098,1888
FBgn0027498,CG2061,X,11092492,11094947,2455
FBgn0015245,Hsp60A,X,11108482,11112308,3826
FBgn0028686,Rpt3,X,11125101,11126785,1684
FBgn0030269,CDK2AP1,X,11137859,11139689,1830
FBgn0030271,CG15202,X,11142541,11143755,1214
FBgn0030272,CG15201,X,11144120,11144809,689
FBgn0030274,Lint-1,X,11149323,11152592,3269
FBgn0030276,Dlic,X,11154421,11164670,10249
FBgn0030278,CG15200,X,11182931,11183476,545
FBgn0030280,CG11106,X,11202248,11202806,558
FBgn0030283,CG15198,X,11248236,11248885,649
FBgn0030286,Gapvd1,X,11325385,11334071,8686
FBgn0030291,CG1738,X,11349049,11349847,798
FBgn0030292,NdufV3,X,11349998,11350474,476
FBgn0030293,CG1737,X,11350608,11355539,4931
FBgn0000499,dsh,X,11355881,11358724,2843
FBgn0004864,hop,X,11360930,11368098,7168
FBgn0030289,GCS1,X,11344506,11348001,3495
FBgn0028421,Kap3,X,11334187,11340084,5897
FBgn0001491,l(1)10Bb,X,11324294,11325308,1014
FBgn0030277,CG1394,X,11169811,11170678,867
FBgn0026268,Antdh,X,11168030,11169058,1028
FBgn0052668,CG32668,X,11156676,11159760,3084
FBgn0020255,Ran,X,11144852,11148716,3864
FBgn0030270,CG15199,X,11140474,11141835,1361
FBgn0052667,ssp7,X,11139762,11140263,501
FBgn0030268,Klp10A,X,11129362,11137118,7756
FBgn0010391,SrpRalpha,X,11126877,11129087,2210
FBgn0030266,CG11122,X,11112395,11124726,12331
FBgn0027359,Tim8,X,11368445,11369283,838
FBgn0030296,CG15196,X,11409947,11411667,1720
FBgn0001145,Gs2,X,11422832,11430197,7365
FBgn0030300,Sk1,X,11442539,11446012,3473
FBgn0030301,HP5,X,11454786,11459227,4441
FBgn0030304,Cyp4g15,X,11477058,11483233,6175
FBgn0030305,Uba5,X,11483518,11485060,1542
FBgn0030306,Spase25,X,11485250,11486566,1316
FBgn0052666,Drak,X,11493135,11555045,61910
FBgn0030310,PGRP-SA,X,11561643,11562779,1136
FBgn0030311,CG11699,X,11570621,11571718,1097
FBgn0030314,CG11696,X,11573731,11576152,2421
FBgn0030316,CG11695,X,11576883,11578806,1923
FBgn0019660,lncRNA:roX2,X,11579065,11580432,1367
FBgn0002948,nod,X,11580772,11585750,4978
FBgn0030318,rho-4,X,11599838,11606288,6450
FBgn0030321,CG1703,X,11611927,11615128,3201
FBgn0002723,Met,X,11616124,11621280,5156
FBgn0004370,Ptp10D,X,11622015,11677338,55323
FBgn0014133,bif,X,11678970,11694740,15770
FBgn0030326,CG2444,X,11704310,11705300,990
FBgn0030323,Vlet,X,11677344,11678589,1245
FBgn0030320,CG2247,X,11606290,11611652,5362
FBgn0030319,CG2533,X,11603243,11604194,951
FBgn0030317,pkm,X,11581957,11584175,2218
FBgn0000618,e(y)2,X,11576118,11576620,502
FBgn0027259,Kmn1,X,11571383,11572442,1059
FBgn0003277,Polr2A,X,11562800,11570326,7526
FBgn0030309,CG1572,X,11555050,11558654,3604
FBgn0030307,CG33235,X,11486546,11491573,5027
FBgn0030298,Or10a,X,11413467,11417422,3955
FBgn0045502,Gr10a,X,11413467,11417422,3955
FBgn0030297,Gr10b,X,11411783,11413190,1407
FBgn0030329,prtp,X,11716756,11719894,3138
FBgn0030330,Tango10,X,11720245,11723854,3609
FBgn0030331,CG15221,X,11724246,11736617,12371
FBgn0002577,m,X,11754273,11769508,15235
FBgn0030334,Karl,X,11787381,11792253,4872
FBgn0030339,Cyp28c1,X,11839608,11841503,1895
FBgn0030343,ATP7,X,11855022,11864754,9732
FBgn0030345,CG1847,X,11869170,11871168,1998
FBgn0030347,CG15739,X,11873319,11875346,2027
FBgn0030350,SelG,X,11887284,11888240,956
FBgn0030351,CG1840,X,11888352,11889186,834
FBgn0030352,sicily,X,11891732,11893745,2013
FBgn0030360,CG1806,X,12007176,12009904,2728
FBgn0030362,regucalcin,X,12012377,12017375,4998
FBgn0030361,CG1492,X,12009711,12012211,2500
FBgn0001083,fw,X,11992915,12003914,10999
FBgn0030359,CG18130,X,11990118,11992768,2650
FBgn0000808,gd,X,11985154,11987764,2610
FBgn0030358,Pdzd8,X,11926424,11930850,4426
FBgn0030357,Sclp,X,11920004,11924662,4658
FBgn0030356,lncRNA:CR32661,X,11917806,11918678,872
FBgn0030354,Upf1,X,11899996,11905371,5375
FBgn0030349,CG10353,X,11877737,11887162,9425
FBgn0030348,CG10352,X,11875306,11877168,1862
FBgn0030346,BORCS5,X,11871299,11872779,1480
FBgn0030344,Nrd1,X,11864651,11868893,4242
FBgn0030342,CG10347,X,11852692,11854931,2239
FBgn0030341,p24-1,X,11850909,11852530,1621
FBgn0001218,Hsc70-3,X,11801696,11807117,5421
FBgn0004511,dy,X,11769769,11778784,9015
FBgn0030332,CG9360,X,11763474,11764590,1116
FBgn0030328,Amun,X,11710120,11715565,5445
FBgn0030327,FucT6,X,11706575,11709951,3376
FBgn0030364,Lsm12a,X,12018640,12020719,2079
FBgn0030365,Tango4,X,12021068,12022746,1678
FBgn0030369,Cyp318a1,X,12032632,12035283,2651
FBgn0052657,lncRNA:CR32657,X,12087211,12087695,484
FBgn0040859,lncRNA:CR32658,X,12091264,12092272,1008
FBgn0030376,CG2750,X,12107200,12113357,6157
FBgn0052655,CG32655,X,12234562,12235877,1315
FBgn0030373,moon,X,12072008,12072818,810
FBgn0030367,Cyp311a1,X,12029754,12031465,1711
FBgn0030366,Usp7,X,12022837,12029032,6195
FBgn0043001,Chrac-16,X,12017225,12017961,736
FBgn0030389,CG15927,X,12454729,12455683,954
FBgn0030394,Cpr11A,X,12486970,12489448,2478
FBgn0002562,Lsp1alpha,X,12490291,12492982,2691
FBgn0030396,mdu,X,12497188,12516565,19377
FBgn0030398,Cpr11B,X,12553124,12554235,1111
FBgn0052654,Sec16,X,12596047,12609910,13863
FBgn0030407,Fpgs1,X,12611867,12615530,3663
FBgn0030408,CG11085,X,12616316,12621216,4900
FBgn0030406,CG1463,X,12609977,12611667,1690
FBgn0030403,CG1824,X,12592555,12595624,3069
FBgn0030400,Pits,X,12569169,12583193,14024
FBgn0030395,Mks1,X,12494395,12496597,2202
FBgn0030391,Rab40,X,12459796,12463112,3316
FBgn0052651,CG32651,X,12404616,12408477,3861
FBgn0030385,Ir11a,X,12375596,12377755,2159
FBgn0030409,CG15728,X,12624292,12628445,4153
FBgn0030411,CG2540,X,12629878,12631111,1233
FBgn0030412,Tomosyn,X,12631605,12653442,21837
FBgn0015024,CkIalpha,X,12653626,12657834,4208
FBgn0030417,CG15725,X,12705854,12708841,2987
FBgn0030418,CG4004,X,12744212,12749785,5573
FBgn0030421,Agpat1,X,12765266,12772851,7585
FBgn0030425,Nep6,X,12801661,12804232,2571
FBgn0030433,mRpL49,X,12907105,12907942,837
FBgn0030435,CG4645,X,12909953,12912070,2117
FBgn0030434,Brms1,X,12907986,12909622,1636
FBgn0030432,CG4404,X,12903745,12906018,2273
FBgn0030431,Flad1,X,12901353,12903516,2163
FBgn0052649,Coq8,X,12898768,12901114,2346
FBgn0052650,CG32650,X,12897503,12898669,1166
FBgn0030429,CG4661,X,12855688,12857722,2034
FBgn0052647,CG32647,X,12771844,12784958,13114
FBgn0030420,pira,X,12760642,12763611,2969
FBgn0020513,Paics,X,12757036,12760617,3581
FBgn0030410,Aven,X,12628370,12629640,1270
FBgn0030438,CG15721,X,12970711,12973967,3256
FBgn0030447,CG2200,X,13094299,13095732,1433
FBgn0030451,CG15717,X,13128952,13134565,5613
FBgn0030452,MFS10,X,13129018,13134839,5821
FBgn0052645,CG32645,X,13139199,13153462,14263
FBgn0030456,CG4332,X,13155038,13157372,2334
FBgn0030457,CG12096,X,13159604,13162854,3250
FBgn0052640,CG32640,X,13178005,13178523,518
FBgn0052641,CG32641,X,13184478,13184996,518
FBgn0029133,REG,X,13212325,13214408,2083
FBgn0004456,mew,X,13214409,13258490,44081
FBgn0030460,Coq5,X,13193094,13194551,1457
FBgn0030459,CG12723,X,13189643,13191883,2240
FBgn0025463,Bap60,X,13157445,13159508,2063
FBgn0030455,CG4318,X,13153461,13154924,1463
FBgn0052638,CG32638,X,13122876,13128794,5918
FBgn0030449,Fer3HCH,X,13107382,13108194,812
FBgn0010303,hep,X,13079205,13090434,11229
FBgn0030439,CG12716,X,12974683,12976231,1548
FBgn0030437,hec,X,12950436,12957462,7026
FBgn0000346,comt,X,13259021,13262488,3467
FBgn0030465,CG15743,X,13285707,13287741,2034
FBgn0030466,Remo,X,13288051,13294433,6382
FBgn0030468,CG1622,X,13297082,13299910,2828
FBgn0040309,Prx2,X,13329824,13331994,2170
FBgn0052636,lncRNA:CR32636,X,13332374,13333857,1483
FBgn0030474,CG15747,X,13338318,13341009,2691
FBgn0030478,CG1640,X,13370606,13380160,9554
FBgn0030480,Tim9a,X,13385210,13385893,683
FBgn0030481,CG1662,X,13387563,13389332,1769
FBgn0030482,Bcat,X,13396899,13401224,4325
FBgn0030484,GstT4,X,13404749,13409323,4574
FBgn0030486,Set2,X,13413242,13421024,7782
FBgn0030485,CG1998,X,13409369,13413074,3705
FBgn0030479,Rbp1-like,X,13380166,13384877,4711
FBgn0010198,RpS15Aa,X,13335637,13337705,2068
FBgn0030467,CG1764,X,13294473,13302415,7942
FBgn0030499,CG11178,X,13605681,13609529,3848
FBgn0030501,BthD,X,13612131,13613228,1097
FBgn0030503,Tango2,X,13616989,13619207,2218
FBgn0030505,NFAT,X,13624745,13664568,39823
FBgn0030507,CG11164,X,13668014,13669573,1559
FBgn0030508,CG15760,X,13669699,13676232,6533
FBgn0030511,CG11158,X,13682952,13684616,1664
FBgn0002878,mus101,X,13722246,13727113,4867
FBgn0030518,CG11134,X,13737942,13739177,1235
FBgn0030519,CG11151,X,13739744,13741952,2208
FBgn0020909,Rtc1,X,13757179,13758598,1419
FBgn0030528,CG11095,X,13811684,13812870,1186
FBgn0027537,Nup93-1,X,13822826,13825910,3084
FBgn0052626,AMPdeam,X,13830741,13845866,15125
FBgn0030530,jub,X,13826041,13830317,4276
FBgn0030529,Clic,X,13812971,13822307,9336
FBgn0030525,CG10996,X,13796389,13797638,1249
FBgn0030521,CtsB,X,13779847,13782170,2323
FBgn0030520,Pdcd4,X,13745577,13755406,9829
FBgn0001612,Grip91,X,13736570,13744683,8113
FBgn0001087,g,X,13727204,13736278,9074
FBgn0030514,Mrgn1,X,13718734,13721977,3243
FBgn0030512,Nadsyn,X,13684380,13718285,33905
FBgn0030510,CG12177,X,13677899,13680500,2601
FBgn0030506,DNAlig4,X,13664584,13667811,3227
FBgn0030504,CG2691,X,13619276,13624408,5132
FBgn0030502,tth,X,13613193,13616586,3393
FBgn0030500,Ndc80,X,13609671,13612062,2391
FBgn0030536,CG11068,X,13955236,13956574,1338
FBgn0000173,ben,X,13996345,13999805,3460
FBgn0030539,CG1368,X,14174756,14175670,914
FBgn0052603,CG32603,X,14184561,14185807,1246
FBgn0030543,CG11585,X,14189516,14190755,1239
FBgn0004649,yl,X,14193214,14199958,6744
FBgn0052600,dpr8,X,14322226,14462351,140125
FBgn0030566,betaNACtes4,X,14380351,14381416,1065
FBgn0030569,CG9411,X,14472408,14480086,7678
FBgn0030570,CG12540,X,14496135,14497240,1105
FBgn0030571,CG14414,X,14580600,14582174,1574
FBgn0030573,nmdyn-D6,X,14583677,14584616,939
FBgn0030575,CG5321,X,14679568,14681418,1850
FBgn0015010,Ag5r,X,14784664,14786551,1887
FBgn0030576,CG15890,X,14757531,14765787,8256
FBgn0015774,NetB,X,14686038,14749376,63338
FBgn0030574,sbm,X,14584733,14602580,17847
FBgn0030572,mRpS25,X,14582136,14582982,846
FBgn0030582,CG14411,X,14832647,14836262,3615
FBgn0030583,CG14410,X,14836725,14837330,605
FBgn0000535,eag,X,14955477,15009989,54512
FBgn0052594,be,X,15024436,15042060,17624
FBgn0030603,CG5541,X,15044123,15051842,7719
FBgn0030605,ND-B18,X,15063733,15064926,1193
FBgn0030607,dob,X,15067007,15069091,2084
FBgn0053177,CG33177,X,15081367,15082369,1002
FBgn0053178,CG33178,X,15082827,15084017,1190
FBgn0030612,Dbct,X,15086125,15088629,2504
FBgn0030611,CG15027,X,15085159,15085827,668
FBgn0030610,Cox17,X,15084029,15084699,670
FBgn0030608,Lsd-2,X,15069127,15076220,7093
FBgn0030600,hiw,X,15010137,15063429,53292
FBgn0027601,pdgy,X,14933670,14953532,19862
FBgn0052591,CG32591,X,14927202,14928944,1742
FBgn0030595,CG14406,X,14909873,14910845,972
FBgn0030594,fiz,X,14906334,14909708,3374
FBgn0030593,CG9512,X,14901844,14905549,3705
FBgn0030592,CG9514,X,14885952,14896891,10939
FBgn0030590,CG9518,X,14862989,14871181,8192
FBgn0030589,CG9519,X,14854328,14856361,2033
FBgn0030588,CG9521,X,14851005,14853269,2264
FBgn0030587,CG9522,X,14846472,14848808,2336
FBgn0030586,CG12539,X,14842617,14844757,2140
FBgn0052590,CG32590,X,14838352,14839106,754
FBgn0030584,Grx5,X,14837471,14838198,727
FBgn0003301,rut,X,14787478,14826073,38595
FBgn0030613,Rab3-GEF,X,15089682,15113762,24080
FBgn0030620,CG5662,X,15210386,15211467,1081
FBgn0030625,CG5877,X,15293031,15297169,4138
FBgn0015926,dah,X,15328342,15331002,2660
FBgn0026428,HDAC6,X,15333310,15340360,7050
FBgn0030631,Prp5,X,15345169,15350021,4852
FBgn0030634,CG9164,X,15380371,15385441,5070
FBgn0003132,Pp1-13C,X,15359101,15361061,1960
FBgn0030630,CG12608,X,15342857,15344625,1768
FBgn0030629,CG9123,X,15340373,15342117,1744
FBgn0030628,CG9114,X,15330784,15333154,2370
FBgn0030617,CG9095,X,15139937,15163225,23288
FBgn0030616,RpL37-1,X,15137870,15139367,1497
FBgn0030615,Cyp4s3,X,15113302,15116542,3240
FBgn0014455,Ahcy,X,15450261,15453167,2906
FBgn0030638,CG11655,X,15453471,15455551,2080
FBgn0030640,CG6294,X,15462722,15466812,4090
FBgn0030645,Alg14,X,15472164,15472859,695
FBgn0030648,CG6340,X,15482374,15486612,4238
FBgn0027287,Gmap,X,15486922,15511223,24301
FBgn0030653,CG7860,X,15568993,15570369,1376
FBgn0030658,CG7872,X,15578205,15579857,1652
FBgn0030660,CG8097,X,15583159,15585249,2090
FBgn0030666,CG12708,X,15675476,15677737,2261
FBgn0030668,CG8128,X,15697494,15700034,2540
FBgn0030671,Hap40,X,15704125,15705806,1681
FBgn0030673,CG15601,X,15710647,15712309,1662
FBgn0030672,CG9281,X,15705806,15710539,4733
FBgn0030670,Pis,X,15701451,15703770,2319
FBgn0030669,CG9240,X,15700172,15701259,1087
FBgn0030667,CG15599,X,15684947,15688857,3910
FBgn0003463,sog,X,15603283,15633434,30151
FBgn0030659,CG9215,X,15580930,15582874,1944
FBgn0030655,CG9213,X,15572076,15574535,2459
FBgn0030654,CG15643,X,15570380,15572149,1769
FBgn0030642,CG15642,X,15466184,15467757,1573
FBgn0004391,shtd,X,15455544,15462441,6897
FBgn0040285,Scamp,X,15446179,15449883,3704
FBgn0030674,HUWE1,X,15712628,15731935,19307
FBgn0030675,CG8191,X,15732178,15733663,1485
FBgn0026666,MagR,X,15734270,15735780,1510
FBgn0030679,CG8206,X,15739230,15740417,1187
